ダウンロードした時刻：2020/12/19 12:08:44

,那覇,那覇,那覇,那覇,那覇,那覇
2012/4/19,24.9,8,1,20.3,8,1
2012/4/20,23.3,8,1,19.4,8,1
2012/4/21,25.8,8,1,20.8,8,1
2012/4/22,21.7,8,1,19.6,8,1
2012/4/23,26.7,8,1,18.5,8,1
2012/4/24,25.9,8,1,22.0,8,1
2012/4/25,28.3,8,1,22.5,8,1
2012/4/26,22.5,8,1,16.9,8,1
2012/4/27,24.5,8,1,17.5,8,1
2012/4/28,23.2,8,1,21.0,8,1
2012/4/29,26.0,8,1,21.4,8,1
2012/4/30,28.2,8,1,21.5,8,1
2012/5/1,28.9,8,1,24.7,8,1
2012/5/2,26.3,8,1,22.5,8,1
2012/5/3,26.0,8,1,21.9,8,1
2012/5/4,24.4,8,1,22.0,8,1
2012/5/5,25.8,8,1,19.6,8,1
2012/5/6,26.5,8,1,19.5,8,1
2012/5/7,27.1,8,1,19.4,8,1
2012/5/8,26.9,8,1,20.7,8,1
2012/5/9,27.5,8,1,24.0,8,1
2012/5/10,26.0,8,1,22.6,8,1
2012/5/11,27.1,8,1,21.2,8,1
2012/5/12,27.2,8,1,20.7,8,1
2012/5/13,27.2,8,1,22.7,8,1
2012/5/14,29.0,8,1,24.2,8,1
2012/5/15,29.0,8,1,23.6,8,1
2012/5/16,26.1,8,1,24.1,8,1
2012/5/17,25.5,8,1,23.1,8,1
2012/5/18,27.2,8,1,21.1,8,1
2012/5/19,26.7,8,1,22.2,8,1
2012/5/20,25.9,8,1,21.7,8,1
2012/5/21,26.5,8,1,21.6,8,1
2012/5/22,27.0,5,1,21.2,5,1
2012/5/23,27.9,8,1,22.5,8,1
2012/5/24,28.2,8,1,22.0,8,1
2012/5/25,28.3,8,1,21.4,8,1
2012/5/26,27.2,8,1,23.9,8,1
2012/5/27,26.4,8,1,23.6,8,1
2012/5/28,26.3,8,1,23.2,8,1
2012/5/29,26.7,8,1,23.4,8,1
2012/5/30,27.2,8,1,23.5,8,1
2012/5/31,28.8,8,1,24.2,8,1
2012/6/1,29.1,8,1,25.0,8,1
2012/6/2,30.4,8,1,23.4,8,1
2012/6/3,26.7,8,1,23.4,8,1
2012/6/4,27.3,8,1,25.0,8,1
2012/6/5,26.4,8,1,23.6,8,1
2012/6/6,28.5,8,1,22.9,8,1
2012/6/7,29.9,8,1,24.1,8,1
2012/6/8,29.3,8,1,26.2,8,1
2012/6/9,29.6,8,1,26.6,8,1
2012/6/10,29.8,8,1,24.4,8,1
2012/6/11,28.6,8,1,25.3,8,1
2012/6/12,27.7,8,1,25.1,8,1
2012/6/13,27.0,8,1,24.0,8,1
2012/6/14,27.7,8,1,23.7,8,1
2012/6/15,30.5,8,1,26.5,8,1
2012/6/16,31.1,8,1,26.7,8,1
2012/6/17,31.5,8,1,26.4,8,1
2012/6/18,29.6,8,1,25.2,8,1
2012/6/19,28.6,8,1,24.0,8,1
2012/6/20,28.4,8,1,26.3,8,1
2012/6/21,28.0,8,1,24.8,8,1
2012/6/22,28.9,8,1,24.4,8,1
2012/6/23,30.2,8,1,25.9,8,1
2012/6/24,30.2,8,1,25.7,8,1
2012/6/25,30.6,8,1,25.7,8,1
2012/6/26,31.5,8,1,26.3,8,1
2012/6/27,31.1,8,1,26.6,8,1
2012/6/28,31.6,8,1,27.1,8,1
2012/6/29,31.5,8,1,26.9,8,1
2012/6/30,31.3,8,1,27.1,8,1
2012/7/1,31.1,8,1,26.6,8,1
2012/7/2,31.1,8,1,26.5,8,1
2012/7/3,31.8,8,1,26.7,8,1
2012/7/4,33.1,8,1,26.9,8,1
2012/7/5,32.5,8,1,27.7,8,1
2012/7/6,32.7,8,1,27.8,8,1
2012/7/7,32.0,8,1,27.6,8,1
2012/7/8,32.0,8,1,27.9,8,1
2012/7/9,28.4,8,1,24.2,8,1
2012/7/10,28.7,8,1,26.3,8,1
2012/7/11,31.4,8,1,27.4,8,1
2012/7/12,31.6,8,1,27.9,8,1
2012/7/13,31.8,8,1,27.9,8,1
2012/7/14,31.8,8,1,27.7,8,1
2012/7/15,32.2,8,1,28.1,8,1
2012/7/16,32.2,8,1,26.7,8,1
2012/7/17,30.6,8,1,25.8,8,1
2012/7/18,33.3,8,1,26.3,8,1
2012/7/19,31.0,8,1,26.9,8,1
2012/7/20,32.1,8,1,27.1,8,1
2012/7/21,31.7,8,1,27.4,8,1
2012/7/22,32.3,8,1,27.3,8,1
2012/7/23,32.6,8,1,27.2,8,1
2012/7/24,32.1,8,1,27.6,8,1
2012/7/25,32.3,8,1,26.8,8,1
2012/7/26,32.7,8,1,28.0,8,1
2012/7/27,32.7,8,1,27.3,8,1
2012/7/28,32.0,8,1,27.6,8,1
2012/7/29,32.2,8,1,27.7,8,1
2012/7/30,32.0,8,1,27.5,8,1
2012/7/31,30.7,8,1,26.5,8,1
2012/8/1,30.0,8,1,26.3,8,1
2012/8/2,30.6,8,1,25.9,8,1
2012/8/3,31.5,8,1,26.1,8,1
2012/8/4,31.2,8,1,26.2,8,1
2012/8/5,28.4,8,1,25.1,8,1
2012/8/6,28.4,8,1,25.5,8,1
2012/8/7,30.3,8,1,25.7,8,1
2012/8/8,32.2,8,1,26.2,8,1
2012/8/9,31.9,8,1,25.7,8,1
2012/8/10,31.6,8,1,26.9,8,1
2012/8/11,31.5,8,1,27.6,8,1
2012/8/12,31.9,8,1,27.2,8,1
2012/8/13,32.7,8,1,26.7,8,1
2012/8/14,32.0,8,1,27.1,8,1
2012/8/15,31.9,8,1,27.3,8,1
2012/8/16,32.7,8,1,26.7,8,1
2012/8/17,32.8,8,1,26.9,8,1
2012/8/18,32.8,8,1,26.5,8,1
2012/8/19,32.9,8,1,27.3,8,1
2012/8/20,32.9,8,1,26.8,8,1
2012/8/21,31.9,8,1,25.7,8,1
2012/8/22,30.9,8,1,25.4,8,1
2012/8/23,31.7,8,1,26.1,8,1
2012/8/24,31.7,8,1,27.8,8,1
2012/8/25,31.5,8,1,27.3,8,1
2012/8/26,27.5,8,1,26.2,8,1
2012/8/27,28.1,8,1,25.9,8,1
2012/8/28,30.4,8,1,26.3,8,1
2012/8/29,30.8,8,1,27.0,8,1
2012/8/30,31.1,8,1,26.3,8,1
2012/8/31,30.7,8,1,25.6,8,1
2012/9/1,30.9,8,1,25.2,8,1
2012/9/2,31.5,8,1,25.8,8,1
2012/9/3,31.2,8,1,24.7,8,1
2012/9/4,31.3,8,1,26.0,8,1
2012/9/5,32.1,8,1,26.7,8,1
2012/9/6,31.7,8,1,26.5,8,1
2012/9/7,31.6,8,1,26.2,8,1
2012/9/8,31.3,8,1,26.4,8,1
2012/9/9,31.8,8,1,26.0,8,1
2012/9/10,31.9,8,1,26.3,8,1
2012/9/11,31.2,8,1,25.1,8,1
2012/9/12,30.3,5,1,24.7,5,1
2012/9/13,31.6,8,1,24.8,8,1
2012/9/14,31.1,8,1,25.3,8,1
2012/9/15,27.7,8,1,23.9,8,1
2012/9/16,28.4,8,1,24.9,8,1
2012/9/17,29.3,8,1,25.7,8,1
2012/9/18,29.0,8,1,24.4,8,1
2012/9/19,28.9,8,1,22.7,8,1
2012/9/20,29.6,8,1,23.3,8,1
2012/9/21,29.8,8,1,24.2,8,1
2012/9/22,30.2,8,1,25.5,8,1
2012/9/23,29.7,8,1,25.0,8,1
2012/9/24,28.0,8,1,23.4,8,1
2012/9/25,29.5,8,1,23.7,8,1
2012/9/26,29.7,8,1,25.6,8,1
2012/9/27,29.8,8,1,25.9,8,1
2012/9/28,29.0,8,1,24.4,8,1
2012/9/29,27.1,8,1,23.9,8,1
2012/9/30,26.5,8,1,23.3,8,1
2012/10/1,26.9,8,1,23.3,8,1
2012/10/2,27.5,8,1,22.4,8,1
2012/10/3,27.8,8,1,22.4,8,1
2012/10/4,27.7,8,1,22.4,8,1
2012/10/5,28.3,8,1,23.0,8,1
2012/10/6,28.4,8,1,23.5,8,1
2012/10/7,28.1,8,1,24.0,8,1
2012/10/8,28.9,8,1,24.2,8,1
2012/10/9,28.5,8,1,24.4,8,1
2012/10/10,29.4,8,1,24.3,8,1
2012/10/11,28.0,8,1,23.3,8,1
2012/10/12,27.4,8,1,22.7,8,1
2012/10/13,27.2,8,1,24.4,8,1
2012/10/14,28.5,8,1,25.2,8,1
2012/10/15,28.3,8,1,24.5,8,1
2012/10/16,28.7,8,1,25.0,8,1
2012/10/17,27.1,8,1,23.3,8,1
2012/10/18,24.5,8,1,21.4,8,1
2012/10/19,25.2,8,1,20.7,8,1
2012/10/20,27.7,8,1,19.7,8,1
2012/10/21,27.5,8,1,23.1,8,1
2012/10/22,28.1,8,1,23.6,8,1
2012/10/23,25.9,8,1,21.1,8,1
2012/10/24,25.9,8,1,19.5,8,1
2012/10/25,27.8,8,1,19.9,8,1
2012/10/26,28.0,8,1,21.9,8,1
2012/10/27,28.1,8,1,23.7,8,1
2012/10/28,27.0,8,1,23.1,8,1
2012/10/29,25.7,8,1,21.7,8,1
2012/10/30,25.3,8,1,20.5,8,1
2012/10/31,23.0,8,1,19.1,8,1
2012/11/1,22.5,8,1,18.4,8,1
2012/11/2,23.7,8,1,18.4,8,1
2012/11/3,23.8,8,1,20.3,8,1
2012/11/4,24.6,8,1,19.7,8,1
2012/11/5,24.2,8,1,20.0,8,1
2012/11/6,22.9,8,1,19.7,8,1
2012/11/7,23.3,8,1,17.3,8,1
2012/11/8,24.8,8,1,16.5,8,1
2012/11/9,26.3,8,1,19.3,8,1
2012/11/10,26.8,8,1,23.0,8,1
2012/11/11,24.2,8,1,20.7,8,1
2012/11/12,22.2,8,1,19.0,8,1
2012/11/13,23.7,8,1,18.6,8,1
2012/11/14,22.8,8,1,19.7,8,1
2012/11/15,21.6,8,1,18.5,8,1
2012/11/16,23.8,8,1,16.8,8,1
2012/11/17,24.7,8,1,18.8,8,1
2012/11/18,22.8,8,1,18.4,8,1
2012/11/19,23.2,8,1,18.1,8,1
2012/11/20,23.0,8,1,16.5,8,1
2012/11/21,24.6,8,1,16.3,8,1
2012/11/22,25.1,8,1,20.7,8,1
2012/11/23,24.1,8,1,20.6,8,1
2012/11/24,21.3,8,1,17.5,8,1
2012/11/25,22.0,8,1,16.5,8,1
2012/11/26,24.2,8,1,17.6,8,1
2012/11/27,20.1,5,1,16.9,5,1
2012/11/28,23.7,8,1,16.6,8,1
2012/11/29,24.5,8,1,19.7,8,1
2012/11/30,21.9,8,1,17.5,8,1
2012/12/1,21.8,8,1,17.7,8,1
2012/12/2,22.2,8,1,17.7,8,1
2012/12/3,23.6,8,1,18.8,8,1
2012/12/4,20.1,8,1,16.9,8,1
2012/12/5,19.3,8,1,16.5,8,1
2012/12/6,19.6,8,1,15.6,8,1
2012/12/7,21.8,8,1,15.1,8,1
2012/12/8,20.0,8,1,15.2,8,1
2012/12/9,18.2,8,1,15.5,8,1
2012/12/10,19.0,8,1,14.7,8,1
2012/12/11,18.4,8,1,15.1,8,1
2012/12/12,19.9,8,1,16.4,8,1
2012/12/13,22.2,8,1,16.6,8,1
2012/12/14,24.3,8,1,19.2,8,1
2012/12/15,25.7,8,1,20.8,8,1
2012/12/16,24.5,8,1,20.0,8,1
2012/12/17,22.2,8,1,18.9,8,1
2012/12/18,19.5,8,1,14.8,8,1
2012/12/19,17.1,8,1,14.5,8,1
2012/12/20,20.3,8,1,14.4,8,1
2012/12/21,24.3,8,1,18.2,8,1
2012/12/22,22.2,8,1,17.6,8,1
2012/12/23,17.6,8,1,14.8,8,1
2012/12/24,16.7,8,1,14.0,8,1
2012/12/25,20.2,8,1,13.9,8,1
2012/12/26,20.4,8,1,16.0,8,1
2012/12/27,22.3,8,1,17.4,8,1
2012/12/28,23.8,8,1,18.7,8,1
2012/12/29,23.7,8,1,17.4,8,1
2012/12/30,23.5,8,1,13.9,8,1
2012/12/31,15.7,8,1,12.4,8,1
